,0
9802,2.0
9803,2.0
9804,2.0
9805,2.0
9806,2.0
9807,2.0
9808,1.4
9809,2.0
9810,2.0
9811,2.0
9812,2.0
9813,1.6
9814,1.8
9815,2.0
9816,2.0
9817,2.0
9818,2.0
9819,2.0
9820,2.0
9821,2.0
9822,1.8
9823,1.6
9824,2.0
9825,2.0
9826,2.0
9827,2.0
9828,1.8
9829,1.6
9830,2.0
9831,2.0
9832,2.0
9833,2.0
9834,2.0
9835,2.0
9836,2.0
9837,2.0
9838,2.0
9839,2.0
9840,2.0
9841,2.0
9842,2.0
9843,2.0
9844,2.0
9845,2.0
9846,2.0
9847,2.0
9848,2.0
9849,2.0
9850,2.0
9851,2.0
9852,2.0
9853,2.0
9854,2.0
9855,2.0
9856,2.0
9857,2.0
9858,2.0
9859,2.0
9860,2.0
9861,2.0
9862,2.0
9863,2.0
9864,2.0
9865,2.0
9866,2.0
9867,2.0
9868,2.0
9869,2.0
9870,2.0
9871,2.0
9872,2.4
9873,5.4
9874,9.6
9875,14.4
9876,18.0
9877,24.0
9878,29.4
9879,35.0
9880,41.0
9881,49.4
9882,55.6
9883,66.0
9884,74.4
9885,81.6
9886,88.0
9887,94.2
9888,100.2
9889,107.0
9890,114.0
9891,121.2
9892,130.4
9893,141.2
9894,151.2
9895,160.0
9896,170.4
9897,180.8
9898,191.8
9899,203.2
9900,213.2
9901,225.8
9902,236.8
9903,245.6
9904,255.2
9905,264.0
9906,274.6
9907,283.6
9908,294.2
9909,304.8
9910,314.0
9911,323.0
9912,331.2
9913,341.8
9914,348.8
9915,359.8
9916,369.0
9917,376.6
9918,384.2
9919,390.4
9920,396.6
9921,406.0
9922,409.8
9923,416.2
9924,421.8
9925,427.6
9926,433.2
9927,438.2
9928,443.6
9929,444.0
9930,447.0
9931,450.8
9932,454.6
9933,455.8
9934,456.4
9935,457.8
9936,459.8
9937,460.0
9938,460.2
9939,457.8
9940,452.8
9941,452.4
9942,450.2
9943,448.8
9944,442.6
9945,429.6
9946,422.2
9947,429.8
9948,421.0
9949,416.2
9950,422.8
9951,412.4
9952,404.6
9953,392.8
9954,384.8
9955,378.2
9956,370.4
9957,364.0
9958,352.4
9959,347.6
9960,307.8
9961,337.8
9962,324.0
9963,307.0
9964,298.8
9965,289.0
9966,276.4
9967,266.6
9968,240.8
9969,244.6
9970,241.2
9971,224.2
9972,216.0
9973,204.2
9974,193.0
9975,180.8
9976,171.8
9977,160.2
9978,147.8
9979,140.4
9980,132.6
9981,121.6
9982,112.0
9983,97.6
9984,82.0
9985,73.8
9986,61.8
9987,50.8
9988,36.6
9989,30.4
9990,27.6
9991,23.0
9992,20.4
9993,21.6
9994,19.8
9995,16.0
9996,10.0
9997,5.2
9998,2.0
9999,2.0
10000,1.4
10001,1.0
10002,1.4
10003,2.0
10004,2.0
10005,1.6
10006,1.4
10007,1.4
10008,2.0
10009,1.2
10010,1.6
10011,2.0
10012,2.0
10013,2.0
10014,1.8
10015,1.0
10016,1.4
10017,2.0
10018,2.0
10019,2.0
10020,1.4
10021,2.0
10022,2.0
10023,2.0
10024,1.8
10025,1.0
10026,1.0
10027,1.0
10028,1.0
10029,1.6
10030,1.0
10031,1.0
10032,1.0
10033,1.0
10034,1.0
10035,1.0
10036,1.8
10037,1.8
10038,2.0
10039,2.0
10040,1.8
10041,1.4
10042,1.8
10043,1.4
10044,1.8
10045,1.6
10046,1.0
10047,1.0
10048,1.0
10049,1.0
10050,1.0
10051,1.0
10052,1.0
10053,1.0
10054,1.0
10055,1.0
10056,1.0
10057,1.6
10058,1.0
10059,1.0
10060,1.0
10061,1.0
10062,1.0
10063,1.0
10064,1.0
10065,1.0
10066,1.0
10067,1.0
10068,1.0
10069,1.0
10070,1.0
10071,2.0
10072,1.2
10073,0.6
10074,0.0
10075,0.0
10076,0.0
10077,0.0
10078,0.0
10079,0.0
10080,0.0
10081,0.0
10082,0.0
10083,0.0
10084,0.0
10085,0.8
10086,1.4
10087,1.2
10088,1.0
10089,1.6
10090,1.0
10091,1.0
10092,1.0
10093,1.2
10094,2.0
10095,2.0
10096,1.8
10097,1.6
10098,2.0
10099,1.2
10100,1.6
10101,2.0
10102,1.4
10103,2.0
10104,2.0
10105,2.0
10106,2.0
10107,1.8
10108,1.6
10109,1.6
10110,1.2
10111,1.0
10112,1.0
10113,1.8
10114,1.4
10115,1.0
10116,1.0
10117,1.6
10118,2.0
10119,1.4
10120,1.4
10121,1.6
10122,1.6
10123,1.0
10124,1.0
10125,1.0
10126,1.0
10127,1.0
10128,1.0
10129,1.2
10130,1.4
10131,1.0
10132,1.0
10133,1.0
10134,1.2
10135,1.4
10136,1.6
10137,1.6
10138,1.6
10139,1.0
10140,1.4
10141,1.0
10142,1.0
10143,1.4
10144,1.8
10145,1.0
10146,1.0
10147,1.6
10148,1.4
10149,2.0
10150,1.0
10151,1.0
10152,1.0
10153,1.0
10154,1.6
10155,1.2
10156,2.0
10157,2.0
10158,2.0
10159,1.4
10160,2.4
10161,6.4
10162,11.8
10163,16.2
10164,18.6
10165,19.6
10166,22.8
10167,29.8
10168,37.0
10169,35.4
10170,56.4
10171,64.0
10172,62.4
10173,68.0
10174,71.6
10175,64.2
10176,81.4
10177,88.6
10178,126.0
10179,117.4
10180,126.2
10181,161.8
10182,120.4
10183,129.8
10184,167.0
10185,128.0
10186,151.2
10187,130.6
10188,157.8
10189,132.8
10190,143.0
10191,213.0
10192,259.0
10193,266.2
10194,284.6
10195,306.0
10196,282.8
10197,322.4
10198,335.2
10199,344.4
10200,387.2
10201,404.0
10202,408.2
10203,315.4
10204,346.2
10205,305.4
10206,335.8
10207,422.8
10208,454.2
10209,335.2
10210,423.6
10211,282.6
10212,291.2
10213,289.4
10214,282.4
10215,349.4
10216,281.6
10217,367.6
10218,201.8
10219,175.6
10220,256.4
10221,383.4
10222,467.8
10223,464.8
10224,401.8
10225,371.8
10226,456.2
10227,456.8
10228,458.2
10229,432.2
10230,456.6
10231,451.6
10232,433.2
10233,405.6
10234,361.8
10235,406.0
10236,442.6
10237,436.4
10238,424.4
10239,388.6
10240,381.2
10241,339.4
10242,248.8
10243,307.2
10244,388.2
10245,362.0
10246,294.0
10247,316.0
10248,347.4
10249,335.8
10250,320.0
10251,308.6
10252,295.8
10253,265.8
10254,212.4
10255,228.2
10256,262.2
10257,243.6
10258,233.2
10259,220.0
10260,208.0
10261,197.0
10262,186.8
10263,178.2
10264,166.0
10265,156.0
10266,147.2
10267,135.6
10268,125.8
10269,116.0
10270,106.8
10271,97.6
10272,88.2
10273,81.2
10274,72.2
10275,64.6
10276,56.4
10277,49.8
10278,42.0
10279,27.0
10280,23.6
10281,19.6
10282,15.6
10283,11.8
10284,8.4
10285,5.2
10286,2.4
10287,2.0
10288,2.0
10289,2.4
10290,2.0
10291,2.0
10292,2.0
10293,2.0
10294,2.2
10295,2.4
10296,2.0
10297,2.0
10298,2.0
10299,2.0
10300,2.0
10301,2.0
10302,2.0
10303,2.0
10304,2.0
10305,2.0
10306,2.0
10307,2.0
10308,2.0
10309,2.0
10310,2.0
10311,2.0
10312,1.2
10313,2.0
10314,2.0
10315,2.0
10316,2.0
10317,2.0
10318,2.0
10319,2.0
10320,2.0
10321,2.0
10322,2.0
10323,2.0
10324,2.0
10325,2.0
10326,2.0
10327,2.0
10328,2.0
10329,2.0
10330,2.0
10331,2.0
10332,2.0
10333,2.0
10334,2.0
10335,2.0
10336,2.0
10337,2.0
10338,2.0
10339,2.0
10340,2.0
10341,1.4
10342,1.2
10343,1.0
10344,1.2
10345,2.0
10346,2.0
10347,2.0
10348,2.0
10349,2.0
10350,2.0
10351,2.0
10352,1.4
10353,1.8
10354,2.0
10355,2.0
10356,1.6
10357,1.8
10358,1.4
10359,2.0
10360,1.8
10361,0.8
10362,0.0
10363,0.0
10364,0.0
10365,0.0
10366,0.0
10367,0.0
10368,0.0
10369,0.0
10370,0.0
10371,0.0
10372,0.0
10373,1.2
10374,2.0
10375,2.0
10376,2.0
10377,2.0
10378,2.0
10379,2.0
10380,2.0
10381,2.0
10382,2.0
10383,2.0
10384,2.0
10385,2.0
10386,1.6
10387,2.0
10388,2.0
10389,2.0
10390,2.0
10391,2.0
10392,2.0
10393,2.0
10394,2.0
10395,1.8
10396,1.6
10397,1.0
10398,1.8
10399,1.4
10400,2.0
10401,2.0
10402,2.0
10403,1.4
10404,2.0
10405,2.0
10406,2.0
10407,1.8
10408,1.0
10409,2.0
10410,1.4
10411,2.0
10412,1.4
10413,1.2
10414,1.0
10415,1.6
10416,1.6
10417,2.0
10418,2.0
10419,2.0
10420,1.2
10421,1.6
10422,1.0
10423,1.4
10424,2.0
10425,1.4
10426,2.0
10427,1.8
10428,1.6
10429,2.0
10430,2.0
10431,2.0
10432,2.0
10433,1.0
10434,1.0
10435,1.6
10436,2.0
10437,2.0
10438,2.0
10439,2.0
10440,2.0
10441,1.4
10442,2.0
10443,2.0
10444,1.4
10445,1.8
10446,2.0
10447,2.0
10448,1.6
10449,4.8
10450,9.0
10451,13.6
10452,18.2
10453,23.6
10454,29.6
10455,36.4
10456,42.6
10457,51.2
10458,58.8
10459,66.2
10460,71.4
10461,75.8
10462,83.2
10463,91.4
10464,99.6
10465,107.6
10466,115.4
10467,120.6
10468,129.0
10469,138.2
10470,149.4
10471,158.4
10472,168.8
10473,179.2
10474,190.4
10475,199.4
10476,210.0
10477,222.6
10478,235.8
10479,246.0
10480,253.0
10481,261.0
10482,273.6
10483,283.0
10484,291.6
10485,298.0
10486,306.2
10487,316.6
10488,327.2
10489,338.4
10490,214.6
10491,354.0
10492,361.2
10493,367.6
10494,377.4
10495,385.8
10496,394.2
10497,401.6
10498,405.2
10499,410.0
10500,414.2
10501,419.4
10502,423.6
10503,428.0
10504,431.8
10505,435.6
10506,437.4
10507,439.2
10508,440.0
10509,439.8
10510,443.6
10511,446.6
10512,443.6
10513,444.4
10514,441.8
10515,442.4
10516,440.0
10517,438.4
10518,441.2
10519,438.2
10520,430.2
10521,426.2
10522,424.4
10523,422.4
10524,418.8
10525,412.0
10526,407.0
10527,398.0
10528,390.2
10529,383.2
10530,377.8
10531,371.8
10532,358.4
10533,351.8
10534,347.2
10535,339.0
10536,326.2
10537,317.8
10538,306.6
10539,300.6
10540,287.2
10541,277.8
10542,269.4
10543,257.2
10544,246.6
10545,233.6
10546,225.6
10547,214.8
10548,206.4
10549,196.6
10550,187.2
10551,178.6
10552,167.4
10553,157.4
10554,145.8
10555,137.0
10556,128.2
10557,118.2
10558,108.8
10559,99.6
10560,91.8
10561,83.4
10562,75.6
10563,61.8
10564,56.2
10565,51.8
10566,44.6
10567,28.2
10568,23.4
10569,20.2
10570,16.0
10571,12.8
10572,8.6
10573,5.4
10574,2.8
10575,2.0
10576,2.0
10577,2.0
10578,2.0
10579,2.0
10580,1.6
10581,1.8
10582,2.0
10583,2.0
10584,2.0
10585,2.0
10586,2.0
10587,2.0
10588,2.0
10589,1.4
10590,1.4
10591,1.6
10592,1.8
10593,2.0
10594,2.0
10595,1.4
10596,1.0
10597,1.2
10598,2.0
10599,2.0
10600,1.2
10601,1.0
10602,1.0
10603,1.0
10604,1.0
10605,1.0
10606,1.0
10607,2.0
10608,2.0
10609,2.0
10610,2.0
10611,2.0
10612,2.0
10613,2.0
10614,2.0
10615,1.4
10616,2.0
10617,2.0
10618,2.0
10619,2.0
10620,2.0
10621,1.4
10622,2.0
10623,2.0
10624,1.4
10625,1.4
10626,2.0
10627,1.4
10628,2.0
10629,2.0
10630,2.0
10631,2.0
10632,1.8
10633,1.0
10634,2.0
10635,2.0
10636,1.4
10637,2.0
10638,2.0
10639,2.0
10640,1.4
10641,1.0
10642,1.8
10643,1.4
10644,1.6
10645,1.0
10646,1.6
10647,1.6
10648,1.8
10649,1.2
10650,0.0
10651,0.0
10652,0.0
10653,0.0
10654,0.0
10655,0.0
10656,0.0
10657,0.0
10658,0.0
10659,0.0
10660,0.0
10661,0.8
10662,1.0
10663,1.0
10664,2.0
10665,1.8
10666,1.6
10667,1.0
10668,1.0
10669,1.8
10670,1.4
10671,1.4
10672,2.0
10673,1.4
10674,2.0
10675,1.4
10676,2.0
10677,1.6
10678,1.8
10679,2.0
10680,2.0
10681,2.0
10682,2.0
10683,1.6
10684,1.0
10685,1.6
10686,1.0
10687,1.0
10688,1.8
10689,2.0
10690,1.0
10691,1.0
10692,1.6
10693,2.0
10694,2.0
10695,1.4
10696,2.0
10697,1.4
10698,2.0
10699,2.0
10700,2.0
10701,2.0
10702,1.4
10703,2.0
10704,2.0
10705,2.0
10706,2.0
10707,1.6
10708,1.8
10709,2.0
10710,2.0
10711,2.0
10712,1.4
10713,1.8
10714,1.0
10715,1.8
10716,2.0
10717,2.0
10718,2.0
10719,2.0
10720,2.0
10721,2.0
10722,1.4
10723,2.0
10724,1.4
10725,1.8
10726,1.4
10727,2.0
10728,1.4
10729,2.0
10730,1.8
10731,1.0
10732,1.4
10733,2.0
10734,2.0
10735,1.6
10736,1.2
10737,4.4
10738,10.6
10739,14.6
10740,19.4
10741,23.6
10742,30.2
10743,37.6
10744,38.2
10745,38.6
10746,39.8
10747,40.4
10748,50.2
10749,64.6
10750,69.4
10751,97.6
10752,117.2
10753,125.4
10754,108.0
10755,134.2
10756,112.0
10757,133.4
10758,159.4
10759,157.8
10760,181.0
10761,205.0
10762,200.8
10763,180.0
10764,197.0
10765,131.2
10766,210.2
10767,250.4
10768,271.0
10769,283.6
10770,297.4
10771,311.0
10772,331.0
10773,250.6
10774,154.0
10775,183.2
10776,128.4
10777,186.0
10778,160.6
10779,189.8
10780,244.4
10781,378.4
10782,408.6
10783,363.6
10784,204.4
10785,407.2
10786,409.8
10787,417.6
10788,418.2
10789,343.2
10790,315.2
10791,429.6
10792,412.4
10793,442.4
10794,314.2
10795,279.6
10796,432.8
10797,431.0
10798,427.8
10799,428.2
10800,428.4
10801,427.0
10802,426.0
10803,425.4
10804,424.0
10805,423.8
10806,422.0
10807,418.2
10808,415.6
10809,411.6
10810,407.2
10811,405.4
10812,400.2
10813,396.4
10814,387.0
10815,380.8
10816,376.0
10817,371.0
10818,360.8
10819,356.2
10820,350.4
10821,338.6
10822,333.6
10823,320.0
10824,316.8
10825,312.0
10826,301.0
10827,291.6
10828,282.0
10829,267.6
10830,256.6
10831,247.8
10832,240.4
10833,236.2
10834,215.8
10835,167.4
10836,183.2
10837,197.8
10838,185.0
10839,171.0
10840,163.6
10841,128.4
10842,128.8
10843,117.0
10844,110.2
10845,97.2
10846,95.2
10847,104.0
10848,89.8
10849,78.2
10850,68.0
10851,63.0
10852,61.8
10853,54.2
10854,46.2
10855,34.2
10856,26.8
10857,20.4
10858,16.0
10859,11.4
10860,7.0
10861,3.8
10862,2.2
10863,2.0
10864,2.0
10865,2.0
10866,2.0
10867,2.0
10868,2.0
10869,2.0
10870,2.0
10871,2.6
10872,2.0
10873,2.2
10874,3.0
10875,2.0
10876,2.0
10877,2.0
10878,2.0
10879,2.0
10880,2.0
10881,2.0
10882,2.0
10883,2.0
10884,2.0
10885,2.0
10886,2.0
10887,2.0
10888,2.0
10889,2.0
10890,2.0
10891,2.0
10892,2.0
10893,2.0
10894,2.0
10895,2.0
10896,2.0
10897,2.0
10898,2.0
10899,2.0
10900,2.0
10901,2.0
10902,2.0
10903,2.8
10904,2.0
10905,2.4
10906,2.2
10907,2.6
10908,2.0
10909,2.0
10910,2.0
10911,2.0
10912,2.2
10913,3.0
10914,2.2
10915,2.0
10916,2.0
10917,2.6
10918,2.0
10919,2.0
10920,2.0
10921,2.0
10922,1.4
10923,2.0
10924,2.0
10925,2.0
10926,2.0
10927,2.0
10928,2.0
10929,2.0
10930,2.0
10931,2.0
10932,2.0
10933,2.0
10934,2.0
10935,2.0
10936,2.0
10937,0.8
10938,0.0
10939,0.0
10940,0.0
10941,0.0
10942,0.0
10943,0.0
10944,0.0
10945,0.0
10946,0.0
10947,0.0
10948,0.0
10949,1.6
10950,2.0
10951,2.0
10952,2.0
10953,2.0
10954,2.0
10955,2.0
10956,2.0
10957,2.0
10958,2.0
10959,2.0
10960,2.0
10961,2.0
10962,2.0
10963,2.0
10964,2.0
10965,2.0
10966,2.0
10967,2.0
10968,1.4
10969,2.0
10970,2.0
10971,2.0
10972,2.0
10973,2.0
10974,2.0
10975,2.0
10976,2.0
10977,2.0
10978,2.0
10979,1.4
10980,2.0
10981,2.0
10982,2.0
10983,2.0
10984,2.0
10985,2.0
10986,2.0
10987,2.0
10988,2.0
10989,2.0
10990,1.8
10991,1.6
10992,2.0
10993,1.4
10994,2.0
10995,2.0
10996,2.0
10997,2.0
10998,2.0
10999,2.0
11000,2.0
11001,2.0
11002,2.0
11003,2.0
11004,2.0
11005,2.0
11006,2.0
11007,2.0
11008,2.0
11009,2.0
11010,2.0
11011,2.0
11012,2.0
11013,2.0
11014,2.0
11015,2.0
11016,2.0
11017,2.0
11018,2.0
11019,1.4
11020,2.0
11021,2.0
11022,2.0
11023,2.0
11024,2.4
11025,5.4
11026,9.0
11027,13.4
11028,18.8
11029,22.6
11030,29.8
11031,35.6
11032,39.6
11033,51.2
11034,62.2
11035,66.0
11036,69.8
11037,80.8
11038,89.2
11039,90.4
11040,94.8
11041,106.0
11042,109.8
11043,118.2
11044,123.6
11045,134.0
11046,142.6
11047,152.8
11048,161.2
11049,171.6
11050,182.4
11051,192.0
11052,201.6
11053,211.8
11054,222.0
11055,234.4
11056,252.2
11057,252.2
11058,261.0
11059,272.8
11060,282.6
11061,290.6
11062,297.4
11063,304.2
11064,315.4
11065,325.2
11066,331.6
11067,340.0
11068,346.2
11069,353.0
11070,361.2
11071,371.2
11072,376.0
11073,384.6
11074,389.0
11075,396.8
11076,402.4
11077,404.6
11078,410.0
11079,414.8
11080,416.8
11081,420.0
11082,423.0
11083,424.6
11084,427.2
11085,425.2
11086,426.8
11087,424.4
11088,423.4
11089,422.0
11090,416.2
11091,422.8
11092,412.0
11093,415.4
11094,426.0
11095,417.2
11096,422.4
11097,409.2
11098,404.8
11099,395.6
11100,401.2
11101,392.8
11102,384.8
11103,380.8
11104,374.0
11105,367.0
11106,353.6
11107,349.8
11108,341.4
11109,333.8
11110,325.2
11111,321.0
11112,313.0
11113,303.0
11114,288.4
11115,285.2
11116,274.2
11117,263.4
11118,255.4
11119,243.2
11120,235.8
11121,226.8
11122,217.6
11123,202.6
11124,193.6
11125,183.8
11126,173.2
11127,163.8
11128,153.0
11129,144.8
11130,134.8
11131,126.2
11132,118.8
11133,97.4
11134,92.4
11135,90.2
11136,85.0
11137,74.6
11138,61.4
11139,51.2
11140,50.6
11141,49.6
11142,38.2
11143,25.4
11144,25.8
11145,20.6
11146,15.8
11147,12.2
11148,7.2
11149,4.4
11150,2.2
11151,1.6
11152,2.0
11153,1.2
11154,1.0
11155,1.0
11156,1.6
11157,1.2
11158,1.6
11159,2.0
11160,2.0
11161,1.4
11162,1.2
11163,1.8
11164,1.0
11165,1.0
11166,1.0
11167,1.0
11168,1.6
11169,1.0
11170,1.8
11171,2.0
11172,1.4
11173,1.0
11174,1.0
11175,2.0
11176,1.2
11177,1.0
11178,2.0
11179,2.0
11180,1.4
11181,2.0
11182,1.6
11183,2.0
11184,2.0
11185,2.0
11186,1.6
11187,1.2
11188,2.0
11189,2.0
11190,2.0
11191,1.6
11192,1.8
11193,1.0
11194,1.2
11195,1.4
11196,1.0
11197,1.0
11198,1.0
11199,1.6
11200,1.0
11201,1.0
11202,1.6
11203,1.0
11204,1.6
11205,1.6
11206,1.0
11207,1.0
11208,1.0
11209,1.0
11210,1.6
11211,1.6
11212,1.6
11213,1.0
11214,2.0
11215,2.0
11216,2.0
11217,2.0
11218,1.0
11219,1.6
11220,1.0
11221,1.4
11222,1.6
11223,1.0
11224,2.0
11225,0.8
11226,0.0
11227,0.0
11228,0.0
11229,0.0
11230,0.0
11231,0.0
11232,0.0
11233,0.0
11234,0.0
11235,0.0
11236,0.0
11237,1.2
11238,1.4
11239,2.0
11240,2.0
11241,2.0
11242,1.4
11243,1.0
11244,1.0
11245,1.0
11246,1.6
11247,1.6
11248,1.8
11249,2.0
11250,1.0
11251,1.2
11252,2.0
11253,1.0
11254,1.4
11255,1.2
11256,1.0
11257,1.0
11258,1.2
11259,1.4
11260,2.0
11261,2.0
11262,2.0
11263,1.6
11264,1.0
11265,1.0
11266,1.0
11267,1.4
11268,1.4
11269,2.0
11270,1.0
11271,1.6
11272,1.6
11273,1.0
11274,2.0
11275,1.8
11276,1.4
11277,1.2
11278,1.0
11279,1.0
11280,1.0
11281,1.0
11282,2.0
11283,1.8
11284,1.4
11285,1.2
11286,1.6
11287,1.0
11288,1.0
11289,1.0
11290,1.0
11291,1.0
11292,1.0
11293,1.2
11294,1.4
11295,1.4
11296,1.4
11297,1.4
11298,1.2
11299,1.6
11300,1.0
11301,1.2
11302,1.4
11303,2.0
11304,2.0
11305,1.0
11306,1.2
11307,1.4
11308,1.8
11309,1.0
11310,1.0
11311,1.0
11312,1.2
11313,2.6
11314,4.2
11315,6.8
11316,12.8
11317,19.0
11318,25.8
11319,34.0
11320,40.8
11321,44.6
11322,51.6
11323,56.2
11324,61.6
11325,70.2
11326,82.4
11327,82.0
11328,83.2
11329,93.6
11330,104.4
11331,113.4
11332,120.0
11333,128.6
11334,136.8
11335,142.6
11336,157.8
11337,166.6
11338,175.8
11339,185.8
11340,195.2
11341,205.4
11342,210.8
11343,224.4
11344,227.0
11345,241.8
11346,251.4
11347,260.6
11348,270.8
11349,280.4
11350,289.0
11351,297.8
11352,182.4
11353,0.0
11354,0.0
11355,0.0
11356,0.0
11357,0.0
11358,0.0
11359,0.0
11360,300.2
11361,377.2
11362,373.6
11363,366.8
11364,344.2
11365,350.8
11366,406.6
11367,394.6
11368,399.4
11369,424.8
11370,419.4
11371,358.0
11372,396.4
11373,382.6
11374,402.2
11375,427.8
11376,385.6
11377,410.4
11378,412.0
11379,391.8
11380,381.2
11381,416.4
11382,398.8
11383,375.0
11384,405.8
11385,406.8
11386,404.0
11387,379.6
11388,380.8
11389,359.0
11390,354.4
11391,394.8
11392,341.6
11393,362.8
11394,362.2
11395,342.0
11396,342.4
11397,346.6
11398,334.0
11399,331.4
11400,301.0
11401,315.6
11402,300.8
11403,261.0
11404,281.2
11405,269.2
11406,246.8
11407,210.8
11408,221.8
11409,221.0
11410,162.8
11411,173.2
11412,129.6
11413,163.0
11414,154.6
11415,94.4
11416,97.6
11417,116.0
11418,104.6
11419,100.8
11420,102.6
11421,86.2
11422,74.8
11423,72.0
11424,60.6
11425,58.8
11426,48.0
11427,39.0
11428,33.2
11429,28.8
11430,25.6
11431,25.8
11432,27.8
11433,16.6
11434,11.6
11435,9.2
11436,7.6
11437,4.4
11438,2.0
11439,2.0
11440,1.8
11441,2.0
11442,2.0
11443,2.0
11444,2.0
11445,1.8
11446,1.6
11447,2.0
11448,2.0
11449,2.0
11450,2.0
11451,2.0
11452,2.0
11453,2.0
11454,2.0
11455,2.0
11456,2.0
11457,2.0
11458,2.0
11459,2.0
11460,2.0
11461,1.2
11462,1.6
11463,1.6
11464,1.6
11465,1.4
11466,1.8
11467,2.0
11468,2.0
11469,2.0
11470,2.0
11471,2.0
11472,1.4
11473,2.0
11474,1.8
11475,1.6
11476,1.2
11477,2.0
11478,2.0
11479,1.4
11480,2.0
11481,1.0
11482,1.0
11483,1.4
11484,1.8
11485,1.0
11486,2.0
11487,2.0
11488,2.0
11489,2.0
11490,1.4
11491,1.4
11492,1.4
11493,1.4
11494,2.0
11495,1.4
11496,2.0
11497,2.0
11498,1.8
11499,1.6
11500,2.0
11501,1.8
11502,1.0
11503,1.0
11504,2.0
11505,2.0
11506,2.0
11507,2.0
11508,2.0
11509,1.4
11510,1.4
11511,2.0
11512,2.0
11513,0.2
11514,0.0
11515,0.0
11516,0.0
11517,0.0
11518,0.0
11519,0.0
11520,0.0
11521,0.0
11522,0.0
11523,0.0
11524,0.0
11525,1.4
11526,2.0
11527,2.0
11528,2.0
11529,2.0
11530,1.4
11531,1.4
11532,2.0
11533,2.0
11534,2.0
11535,2.0
11536,2.0
11537,2.0
11538,2.0
11539,2.0
11540,2.0
11541,2.0
11542,2.0
11543,2.0
11544,1.4
11545,2.0
11546,1.4
11547,1.4
11548,1.6
11549,1.8
11550,2.0
11551,1.0
11552,1.0
11553,1.6
11554,2.0
11555,1.8
11556,1.6
11557,2.0
11558,2.0
11559,2.0
11560,2.0
11561,2.0
11562,1.8
11563,1.6
11564,2.0
11565,2.0
11566,2.0
11567,2.0
11568,1.4
11569,1.6
11570,1.4
11571,1.8
11572,1.0
11573,1.6
11574,1.0
11575,1.4
11576,1.8
11577,1.0
11578,1.4
11579,1.8
11580,1.6
11581,1.0
11582,1.0
11583,1.6
11584,1.0
11585,1.0
11586,1.0
11587,1.0
11588,1.4
11589,1.2
11590,1.0
11591,1.2
11592,1.4
11593,1.0
11594,1.0
11595,1.0
11596,1.0
11597,1.6
11598,2.0
11599,1.8
11600,1.6
11601,2.0
11602,1.8
11603,3.8
11604,6.0
11605,14.4
11606,21.4
11607,25.8
11608,31.0
11609,36.0
11610,41.2
11611,47.8
11612,53.6
11613,59.8
11614,66.0
11615,71.8
11616,78.8
11617,85.8
11618,93.0
11619,101.2
11620,108.2
11621,115.6
11622,123.8
11623,130.8
11624,137.8
11625,146.4
11626,156.8
11627,163.8
11628,172.6
11629,182.4
11630,191.6
11631,200.2
11632,209.6
11633,219.8
11634,227.8
11635,235.4
11636,243.0
11637,249.6
11638,259.6
11639,267.0
11640,269.2
11641,277.4
11642,285.6
11643,288.8
11644,296.6
11645,305.8
11646,306.0
11647,315.4
11648,318.8
11649,323.4
11650,328.0
11651,332.2
11652,334.2
11653,339.4
11654,344.4
11655,276.0
11656,345.6
11657,350.2
11658,354.6
11659,354.4
11660,360.8
11661,362.6
11662,362.6
11663,364.0
11664,365.0
11665,364.8
11666,358.8
11667,361.4
11668,361.4
11669,356.2
11670,354.4
11671,350.2
11672,346.6
11673,342.8
11674,339.2
11675,332.6
11676,329.8
11677,327.2
11678,321.6
11679,312.6
11680,304.6
11681,300.0
11682,295.4
11683,288.6
11684,287.0
11685,287.0
11686,275.0
11687,265.0
11688,251.2
11689,245.6
11690,243.8
11691,230.4
11692,219.8
11693,215.8
11694,202.4
11695,194.4
11696,189.8
11697,178.0
11698,172.2
11699,162.2
11700,154.6
11701,146.4
11702,137.6
11703,130.2
11704,122.4
11705,115.0
11706,109.0
11707,103.0
11708,95.8
11709,87.0
11710,78.4
11711,70.8
11712,65.0
11713,59.6
11714,53.8
11715,46.8
11716,41.4
11717,36.2
11718,30.0
11719,26.0
11720,20.8
11721,15.8
11722,13.4
11723,8.8
11724,5.8
11725,2.4
11726,1.6
11727,1.4
11728,1.8
11729,1.8
11730,2.0
11731,2.0
11732,1.8
11733,1.6
11734,1.4
11735,2.0
11736,1.4
11737,1.0
11738,1.0
11739,1.0
11740,1.0
11741,1.0
11742,1.0
11743,1.0
11744,1.0
11745,1.0
11746,1.0
11747,1.0
11748,1.0
11749,1.0
11750,1.0
11751,1.0
11752,1.0
11753,1.6
11754,1.0
11755,1.0
11756,1.4
11757,1.0
11758,1.6
11759,1.4
11760,1.8
11761,2.0
11762,2.0
11763,2.0
11764,2.0
11765,2.0
11766,2.0
11767,1.8
11768,1.6
11769,1.6
11770,1.8
11771,1.4
11772,1.6
11773,1.6
11774,1.0
11775,1.0
11776,1.0
11777,1.0
11778,1.6
11779,1.0
11780,1.0
11781,1.0
11782,1.6
11783,1.6
11784,1.6
11785,1.8
11786,2.0
11787,1.0
11788,1.0
11789,1.0
11790,1.0
11791,1.0
11792,1.0
11793,1.6
11794,1.0
11795,1.0
11796,1.0
11797,1.0
11798,1.0
11799,1.0
11800,1.0
